Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01930.02,"Pyrethrum, dried flowers",1968,1968,,265.81,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01342.02,Quinces,1978,1978,,46.26,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01499.05,Kapok fruit,1990,1990,,154.36,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),0115,Barley,1992,1992,,94.47,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01290.90,"Other vegetables, fresh n.e.c.",2006,2006,,93.56,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01253.02,"Onions and shallots, dry (excluding dehydrated)",2016,2016,,103.21,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",1992,1992,,32.6,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01344.02,Cherries,1971,1971,,122.25,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01706,"Cow peas, dry",1995,1995,,40.61,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01317,Papayas,1979,1979,,30.34,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01195,Canary seed,1993,1993,,119.17,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01441,Linseed,1981,1981,,126.8,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),F1717,"Cereals, primary",2016,2016,,100.53,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01709.02,Lupins,2012,2012,,66.87,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01216,Artichokes,1977,1977,,143.74,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01709.90,Other pulses n.e.c.,1972,1972,,70.26,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01659,Hop cones,1967,1967,,71.08,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01921.01,"Seed cotton, unginned",1978,1978,,96.33,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01193,Fonio,1987,1987,,27.97,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01351.02,Gooseberries,1990,1990,,162.49,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),02212,Raw milk of buffalo,1964,1964,,16.21,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01270,Mushrooms and truffles,1973,1973,,2.65,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01376,"Walnuts, in shell",2009,2009,,89.72,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),0118,Millet,2018,2018,,110.8,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01319,"Other tropical fruits, n.e.c.",1975,1975,,50.12,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),02293,Raw milk of camel,1980,1980,,64.88,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01929.04,"Ramie, raw or retted",1972,1972,,80.26,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01354,Strawberries,1972,1972,,14.71,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),21116i,"Meat of goat, fresh or chilled (indigenous)",1994,1994,,68.2,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01550,Taro,2013,2013,,87.01,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01442,Mustard seed,1976,1976,,38.49,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01290.01,Green corn (maize),2007,2007,,103.39,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01449.90,"Other oil seeds, n.e.c.",2017,2017,,104.57,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),21114i,"Meat of rabbits and hares, fresh or chilled (indigenous)",2021,2021,,65.15,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01655,"Cinnamon and cinnamon-tree flowers, raw",1992,1992,,43.25,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),02292,Raw milk of goats,2017,2017,,105.63,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01620,Tea leaves,1966,1966,,4.7,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01499.02,Tung nuts,1978,1978,,210.61,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),F1717,"Cereals, primary",2019,2019,,103.42,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),21170.92,"Other meat n.e.c. (excluding mammals), fresh, chilled or frozen",1964,1964,,134.06,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01290.01,Green corn (maize),1974,1974,,43.09,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),0116,Rye,1985,1985,,233.68,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01444,Sesame seed,1995,1995,,55.09,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01314,Dates,2016,2016,,103.47,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),02941,"Shorn wool, greasy, including fleece-washed shorn wool",2022,2022,,82.09,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01355.02,Cranberries,2009,2009,,73.57,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01270,Mushrooms and truffles,2005,2005,,47.46,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01929.04,"Ramie, raw or retted",2018,2018,,52.44,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),21123i,"Meat of geese, fresh or chilled (indigenous)",2015,2015,,99.99,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01702,"Broad beans and horse beans, dry",1995,1995,,76.64,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01345,Peaches and nectarines,1989,1989,,55.98,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01499.01,Karite nuts (sheanuts),2002,2002,,112.57,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01448,Poppy seed,1997,1997,,63.19,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01510,Potatoes,2005,2005,,87.65,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01443,Rape or colza seed,2017,2017,,107.84,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01530,Sweet potatoes,2000,2000,,183.85,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01316,"Mangoes, guavas and mangosteens",2021,2021,,114.41,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01930.02,"Pyrethrum, dried flowers",2010,2010,,65.23,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),0113,Rice,1979,1979,,86.61,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01705,"Peas, dry",1967,1967,,65.85,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01530,Sweet potatoes,1994,1994,,179.29,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01801,Sugar beet,1979,1979,,99.8,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01290.90,"Other vegetables, fresh n.e.c.",2021,2021,,102.16,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01290.90,"Other vegetables, fresh n.e.c.",1998,1998,,76.43,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01324,"Tangerines, mandarins, clementines",2002,2002,,66.36,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2003,2003,,60.01,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),21116i,"Meat of goat, fresh or chilled (indigenous)",2013,2013,,95.24,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01351.02,Gooseberries,1978,1978,,203.12,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01235,"Pumpkins, squash and gourds",1986,1986,,38.77,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01929.05,"Sisal, raw",1973,1973,,275.38,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01252,Green garlic,2009,2009,,91.61,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01359.01,Persimmons,1998,1998,,47.2,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01655,"Cinnamon and cinnamon-tree flowers, raw",2010,2010,,89.94,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01213,Cauliflowers and broccoli,1969,1969,,37.25,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01922.01,"Jute, raw or retted",2022,2022,,97.8,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),02944,Silk-worm cocoons suitable for reeling,1998,1998,,60.82,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01656,"Cloves (whole stems), raw",2019,2019,,99.69,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1989,1989,,73.11,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01450,Olives,2012,2012,,97.2,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01375,"Pistachios, in shell",2016,2016,,128.76,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01450,Olives,1978,1978,,49.41,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01443,Rape or colza seed,1987,1987,,46.97,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01319,"Other tropical fruits, n.e.c.",1995,1995,,70.55,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),02211,Raw milk of cattle,1989,1989,,71.1,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01351.01,Currants,1967,1967,,92.32,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01355.01,Blueberries,2002,2002,,29.98,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01215,Spinach,1966,1966,,9.34,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01703,"Chick peas, dry",2016,2016,,96.03,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01359.01,Persimmons,1964,1964,,23.83,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01221,Watermelons,1977,1977,,42.37,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),0118,Millet,1967,1967,,224.45,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),0231,"Hen eggs in shell, fresh",1978,1978,,34.2,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01450,Olives,2014,2014,,86.67,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01193,Fonio,1976,1976,,47.02,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01355.01,Blueberries,1980,1980,,18.27,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2001,2001,,51.79,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01317,Papayas,2004,2004,,68.4,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01355.90,Other berries and fruits of the genus vaccinium n.e.c.,1976,1976,,68.92,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),0113,Rice,1996,1996,,77.15,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01709.01,Vetches,1986,1986,,275.67,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01359.90,"Other fruits, n.e.c.",1968,1968,,44.61,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01449.02,Hempseed,1985,1985,,1950.23,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01317,Papayas,1962,1962,,10.36,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01460,"Coconuts, in shell",2013,2013,,104.88,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01630,Maté leaves,1973,1973,,21.35,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01311,Avocados,1979,1979,,24.66,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01355.02,Cranberries,1994,1994,,44.9,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01802,Sugar cane,1995,1995,,79.84,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01499.01,Karite nuts (sheanuts),2016,2016,,117.05,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01351.01,Currants,1997,1997,,96.59,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),02212,Raw milk of buffalo,1976,1976,,37.36,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01610,"Coffee, green",1993,1993,,82.57,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),21170.02,"Game meat, fresh, chilled or frozen",1964,1964,,43.63,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01550,Taro,2005,2005,,81.3,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01510,Potatoes,2015,2015,,100.74,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01709.90,Other pulses n.e.c.,1984,1984,,74.89,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01270,Mushrooms and truffles,1979,1979,,5.75,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),0232,"Eggs from other birds in shell, fresh, n.e.c.",1993,1993,,51.02,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01930.01,"Peppermint, spearmint",2007,2007,,71.99,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),0232,"Eggs from other birds in shell, fresh, n.e.c.",1995,1995,,68.02,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01491.01,Oil palm fruit,1963,1963,,9.49,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01213,Cauliflowers and broccoli,2004,2004,,84.43,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01921.01,"Seed cotton, unginned",1989,1989,,71.72,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),02211,Raw milk of cattle,1971,1971,,54.07,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),F2054,Food,1972,1972,,37.11,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01195,Canary seed,2004,2004,,189.8,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01460,"Coconuts, in shell",1983,1983,,84.23,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01922.02,"Kenaf, and other textile bast fibres, raw or retted",1990,1990,,378.87,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),02941,"Shorn wool, greasy, including fleece-washed shorn wool",1975,1975,,137.07,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01342.01,Pears,2015,2015,,99.5,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),21124i,"Meat of turkeys, fresh or chilled (indigenous)",1962,1962,,35.41,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2013,2013,,96.87,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01658,"Vanilla, raw",1973,1973,,53.06,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01318,Pineapples,2013,2013,,98.09,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),0114,Sorghum,1987,1987,,146.01,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01510,Potatoes,1992,1992,,66.67,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01707,"Pigeon peas, dry",2008,2008,,107.14,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01658,"Vanilla, raw",1985,1985,,62.15,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01290.01,Green corn (maize),2017,2017,,98.66,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01234,Tomatoes,2019,2019,,98.16,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01540,Yams,2010,2010,,83.95,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),21118.03i,"Meat of mules, fresh or chilled (indigenous)",2006,2006,,149.83,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01657,"Ginger, raw",2020,2020,,141.69,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01550,Taro,1973,1973,,42.78,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01449.01,Melonseed,1969,1969,,29.71,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),0112,Maize (corn),2003,2003,,60.07,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01359.02,Cashewapple,1987,1987,,96.85,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01449.02,Hempseed,1978,1978,,2660.84,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01499.05,Kapok fruit,2019,2019,,95.67,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),21115i,"Meat of sheep, fresh or chilled (indigenous)",1988,1988,,102.93,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01442,Mustard seed,1968,1968,,61.62,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01702,"Broad beans and horse beans, dry",1963,1963,,112.43,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01324,"Tangerines, mandarins, clementines",2015,2015,,103.32,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01229,Cantaloupes and other melons,1995,1995,,62.37,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01194,Quinoa,1968,1968,,8.69,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01921.01,"Seed cotton, unginned",1966,1966,,105.25,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2002,2002,,60.52,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01373,"Chestnuts, in shell",1989,1989,,23.43,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01290.90,"Other vegetables, fresh n.e.c.",2017,2017,,100.01,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),0115,Barley,1963,1963,,143.27,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01330,Grapes,1990,1990,,111.28,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01290.90,"Other vegetables, fresh n.e.c.",2018,2018,,95.95,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",1966,1966,,19.94,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01921.01,"Seed cotton, unginned",1996,1996,,78.77,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01591,Yautia,1961,1961,,58.1,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01701,"Beans, dry",1978,1978,,51.53,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01239.01,Okra,2019,2019,,101.59,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),21118.02i,"Meat of asses, fresh or chilled (indigenous)",2007,2007,,108.97,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01354,Strawberries,1991,1991,,42.45,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01659,Hop cones,1977,1977,,85.7,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),21123i,"Meat of geese, fresh or chilled (indigenous)",1997,1997,,77.14,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),0111,Wheat,1993,1993,,93.93,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),21118.03i,"Meat of mules, fresh or chilled (indigenous)",1975,1975,,53.14,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01329,"Other citrus fruit, n.e.c.",2010,2010,,92.35,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01211,Asparagus,2012,2012,,103.58,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01540,Yams,2005,2005,,82.37,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01656,"Cloves (whole stems), raw",1974,1974,,45.62,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01313,Plantains and cooking bananas,1992,1992,,84.69,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01929.04,"Ramie, raw or retted",2021,2021,,7.38,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),0141,Soya beans,1980,1980,,25.18,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),21123i,"Meat of geese, fresh or chilled (indigenous)",2004,2004,,72.42,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),0231,"Hen eggs in shell, fresh",1985,1985,,65.14,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01349.10,Other pome fruits,2006,2006,,131.57,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01809,Other sugar crops n.e.c.,2006,2006,,113.84,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),F2041,Crops,2013,2013,,99.05,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01449.02,Hempseed,1974,1974,,5877.47,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01929.06,"Agave fibres, raw, n.e.c.",1988,1988,,205.71,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01373,"Chestnuts, in shell",2005,2005,,77.11,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01656,"Cloves (whole stems), raw",2005,2005,,66.19,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01345,Peaches and nectarines,1978,1978,,30.23,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01374,"Hazelnuts, in shell",2015,2015,,117.5,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01922.02,"Kenaf, and other textile bast fibres, raw or retted",1972,1972,,756.38,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01550,Taro,1966,1966,,40.36,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01630,Maté leaves,2020,2020,,120.15,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01701,"Beans, dry",1992,1992,,62.99,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01239.01,Okra,1999,1999,,70.23,E,Estimated value
